B3DB_RF_BBB-,B3DB_GraphSAGE_BBB-,BBBP_RF_BBB-,BBBP_GraphSAGE_BBB-,B3DB_RF_BBB+,B3DB_GraphSAGE_BBB+,BBBP_RF_BBB+,BBBP_GraphSAGE_BBB+
-1.48 ,-3.28 ,,,7.53 ,6.11 ,,
-1.52 ,-3.39 ,,,7.53 ,6.11 ,,
-1.55 ,-3.48 ,,,7.53 ,6.11 ,,
-1.55 ,-3.50 ,,,7.53 ,6.11 ,,
-1.55 ,-3.53 ,,,7.53 ,6.11 ,,
-1.61 ,-3.65 ,,,7.52 ,6.11 ,,
-1.62 ,-3.71 ,,,7.52 ,6.11 ,,
-1.64 ,-3.78 ,,,7.52 ,6.11 ,,
-1.68 ,-3.89 ,,,7.51 ,6.10 ,,
-1.68 ,-4.09 ,,,7.51 ,6.10 ,,
-1.78 ,-4.16 ,,,7.51 ,6.10 ,,
-1.86 ,-4.16 ,,,7.51 ,6.10 ,,
-1.87 ,-4.16 ,,,7.51 ,6.10 ,,
-1.94 ,-4.16 ,,,7.51 ,6.09 ,,
-2.13 ,-4.21 ,,,7.51 ,6.09 ,,
-2.28 ,-4.27 ,,,7.51 ,6.08 ,,
-2.37 ,-4.27 ,,,7.51 ,6.08 ,,
-2.40 ,-4.31 ,,,7.50 ,6.08 ,,
-2.47 ,-4.44 ,,,7.50 ,6.08 ,,
-2.73 ,-4.44 ,,,7.50 ,6.08 ,,
-3.21 ,-4.44 ,,,7.49 ,6.08 ,,
-3.21 ,-4.44 ,,,7.49 ,6.08 ,,
-3.24 ,-4.44 ,,,7.49 ,6.08 ,,
-3.24 ,-4.44 ,,,7.49 ,6.08 ,,
-3.24 ,-4.45 ,,,7.49 ,6.07 ,,
-3.71 ,-4.84 ,,,7.49 ,6.07 ,,
-3.71 ,-4.87 ,,,7.49 ,6.07 ,,
-3.72 ,-4.95 ,,,7.48 ,6.07 ,,
-3.79 ,-4.96 ,,,7.47 ,6.06 ,,
-3.79 ,-4.96 ,,,7.47 ,6.06 ,,
-3.79 ,-5.01 ,,,7.47 ,6.05 ,,
-3.80 ,-5.04 ,,,7.47 ,6.05 ,,
-3.80 ,-5.04 ,,,7.46 ,6.05 ,,
-3.83 ,-5.04 ,,,7.46 ,6.05 ,,
-3.84 ,-5.07 ,,,7.46 ,6.04 ,,
-3.95 ,-5.08 ,,,7.46 ,6.04 ,,
-3.98 ,-5.12 ,,,7.46 ,6.04 ,,
-4.30 ,-5.12 ,,,7.45 ,6.04 ,,
-4.41 ,-5.12 ,,,7.45 ,6.04 ,,
-4.41 ,-5.12 ,,,7.45 ,6.03 ,,
-4.53 ,-5.13 ,,,7.45 ,6.03 ,,
-4.58 ,-5.36 ,,,7.45 ,6.01 ,,
-4.61 ,-5.38 ,,,7.45 ,6.01 ,,
-5.19 ,-5.44 ,,,7.44 ,6.01 ,,
-5.21 ,-5.77 ,,,7.44 ,6.00 ,,
-5.33 ,-5.80 ,,,7.43 ,6.00 ,,
-5.59 ,-6.44 ,,,7.43 ,6.00 ,,
-5.64 ,-6.53 ,,,7.43 ,6.00 ,,
-5.64 ,-6.62 ,,,7.42 ,6.00 ,,
-5.64 ,-7.21 ,,,7.42 ,6.00 ,,
-5.74 ,-7.21 ,,,7.42 ,6.00 ,,
-6.05 ,-7.80 ,,,7.42 ,6.00 ,,
-6.19 ,-8.30 ,,,7.42 ,6.00 ,,
-6.47 ,-8.44 ,,,7.42 ,6.00 ,,
-6.51 ,-8.65 ,,,7.42 ,5.99 ,,
-6.59 ,-8.66 ,,,7.42 ,5.99 ,,
-6.73 ,-8.68 ,,,7.42 ,5.99 ,,
-6.75 ,-8.68 ,,,7.42 ,5.99 ,,
-7.14 ,-8.77 ,,,7.42 ,5.99 ,,
-7.14 ,-9.35 ,,,7.42 ,5.99 ,,
-7.16 ,-9.41 ,,,7.42 ,5.97 ,,
-7.17 ,-9.47 ,,,7.42 ,5.97 ,,
-7.42 ,-10.95 ,,,7.42 ,5.96 ,,
-7.53 ,-10.95 ,,,7.42 ,5.96 ,,
-8.71 ,-10.95 ,,,7.42 ,5.96 ,,
-8.75 ,-11.43 ,,,7.42 ,5.96 ,,
-10.03 ,-11.43 ,,,7.42 ,5.96 ,,
-10.27 ,-11.43 ,,,7.41 ,5.96 ,,
-10.27 ,-11.43 ,,,7.41 ,5.95 ,,
-10.27 ,-11.60 ,,,7.39 ,5.95 ,,
-10.27 ,-11.60 ,,,7.39 ,5.95 ,,
-10.57 ,-12.14 ,,,7.39 ,5.92 ,,
-10.57 ,-14.02 ,,,7.39 ,5.92 ,,
-10.57 ,-15.70 ,,,7.39 ,5.92 ,,
-13.91 ,-18.73 ,,,7.39 ,5.92 ,,
,,,,7.385738765,5.91836071,,
,,,,7.385738765,5.918360233,,
,,,,7.385738765,5.91835928,,
,,,,7.38527143,5.918358803,,
,,,,7.382904751,5.914006233,,
,,,,7.382296,5.914005756,,
,,,,7.376513552,5.912158012,,
,,,,7.364011047,5.905501366,,
,,,,7.36396005,5.905500889,,
,,,,7.356082082,5.905500412,,
,,,,7.355400347,5.905499458,,
,,,,7.351212176,5.905498981,,
,,,,7.34959246,5.904205322,,
,,,,7.34959246,5.904205322,,
,,,,7.343318473,5.904205322,,
,,,,7.335276693,5.904205322,,
,,,,7.334184384,5.904204845,,
,,,,7.332805347,5.904204845,,
,,,,7.331440272,5.904204369,,
,,,,7.327822334,5.904075146,,
,,,,7.327822334,5.903297901,,
,,,,7.32166214,5.898064137,,
,,,,7.31858948,5.89806366,,
,,,,7.31858948,5.898062706,,
,,,,7.31858948,5.898062706,,
,,,,7.316495055,5.898061752,,
,,,,7.314864285,5.895930767,,
,,,,7.312035149,5.89555645,,
,,,,7.309938066,5.890134811,,
,,,,7.309938066,5.881114006,,
,,,,7.309938066,5.871070385,,
,,,,7.309938066,5.862905979,,
,,,,7.30837014,5.852539539,,
,,,,7.30837014,5.852539539,,
,,,,7.30837014,5.852539063,,
,,,,7.30837014,5.852539063,,
,,,,7.30573154,5.852539063,,
,,,,7.302345209,5.84759903,,
,,,,7.297844531,5.84759903,,
,,,,7.28894044,5.847598076,,
,,,,7.287383783,5.84663105,,
,,,,7.287383783,5.839723587,,
,,,,7.287383783,5.83972311,,
,,,,7.287383783,5.839722157,,
,,,,7.282871972,5.836255074,,
,,,,7.282871972,5.826068878,,
,,,,7.282871972,5.822825432,,
,,,,7.280699233,5.822825432,,
,,,,7.280699233,5.818611622,,
,,,,7.280699233,5.816315651,,
,,,,7.278417117,5.813044071,,
,,,,7.278417117,5.813043594,,
,,,,7.27338182,5.813043594,,
,,,,7.26328265,5.812099934,,
,,,,7.26328265,5.812099934,,
,,,,7.26328265,5.812099934,,
,,,,7.26328265,5.812099457,,
,,,,7.25977248,5.812099457,,
,,,,7.240930471,5.812099457,,
,,,,7.23279595,5.812099457,,
,,,,7.213946189,5.812099457,,
,,,,7.213946189,5.806471825,,
,,,,7.213946189,5.787965298,,
,,,,7.206356003,5.78796339,,
,,,,7.205867809,5.783802509,,
,,,,7.205823399,5.783801556,,
,,,,7.205823399,5.776992798,,
,,,,7.205823399,5.774161816,,
,,,,7.205823399,5.774161339,,
,,,,7.205823399,5.774161339,,
,,,,7.183511924,5.774158955,,
,,,,7.179527369,5.774158478,,
,,,,7.172327794,5.772264957,,
,,,,7.167349579,5.772264481,,
,,,,7.167349579,5.772264004,,
,,,,7.163368215,5.772264004,,
,,,,7.163368215,5.77226305,,
,,,,7.159552957,5.766284943,,
,,,,7.155890218,5.766284943,,
,,,,7.151670984,5.766284466,,
,,,,7.148585753,5.766284466,,
,,,,7.133886883,5.766283989,,
,,,,7.127166153,5.766283512,,
,,,,7.123204798,5.75965023,,
,,,,7.116212944,5.752429485,,
,,,,7.116212944,5.752212524,,
,,,,7.116212944,5.750757694,,
,,,,7.116212944,5.750757694,,
,,,,7.105123988,5.750757217,,
,,,,7.105123988,5.750756264,,
,,,,7.105123988,5.75075531,,
,,,,7.10352083,5.743903637,,
,,,,7.098213379,5.743902683,,
,,,,7.098213379,5.743548393,,
,,,,7.098213379,5.720858097,,
,,,,7.094848974,5.72085762,,
,,,,7.094848974,5.72085619,,
,,,,7.094848974,5.72085619,,
,,,,7.093647475,5.715955257,,
,,,,7.093647475,5.711591244,,
,,,,7.093647475,5.711589813,,
,,,,7.091165206,5.706962585,,
,,,,7.091165206,5.706359863,,
,,,,7.085826922,5.701538563,,
,,,,7.05858189,5.701538086,,
,,,,7.051825164,5.701537132,,
,,,,7.051825164,5.701536655,,
,,,,7.051825164,5.701316833,,
,,,,7.05054377,5.699239254,,
,,,,7.05054377,5.699238777,,
,,,,7.05054377,5.69923687,,
,,,,7.05054377,5.69785738,,
,,,,7.046591729,5.69785738,,
,,,,7.046591729,5.697856903,,
,,,,7.04441316,5.691506386,,
,,,,7.043336472,5.689292431,,
,,,,7.030075185,5.685080528,,
,,,,7.029488302,5.680986404,,
,,,,7.029488302,5.680984497,,
,,,,7.029488302,5.680984497,,
,,,,7.025818657,5.666391373,,
,,,,7.025116168,5.661917686,,
,,,,7.025116168,5.658687115,,
,,,,7.020958268,5.655962467,,
,,,,7.014739595,5.641122341,,
,,,,7.014739595,5.641121864,,
,,,,7.014739595,5.641120911,,
,,,,7.0120331,5.638917446,,
,,,,7.011904645,5.626394749,,
,,,,7.011275445,5.626394749,,
,,,,7.00709048,5.626394749,,
,,,,7.00709048,5.626393795,,
,,,,7.00709048,5.624880791,,
,,,,7.00514401,5.624880314,,
,,,,6.992172157,5.624880314,,
,,,,6.980297509,5.619891644,,
,,,,6.97871715,5.619891167,,
,,,,6.97871715,5.602390766,,
,,,,6.97871715,5.600780487,,
,,,,6.97871715,5.59341526,,
,,,,6.97871715,5.582885265,,
,,,,6.970588163,5.582885265,,
,,,,6.96713353,5.582885265,,
,,,,6.96713353,5.581815243,,
,,,,6.96713353,5.581812859,,
,,,,6.957381711,5.576704979,,
,,,,6.9566786,5.575586796,,
,,,,6.952168057,5.574880123,,
,,,,6.952168057,5.574880123,,
,,,,6.952168057,5.574880123,,
,,,,6.939287748,5.573618412,,
,,,,6.937840177,5.573495388,,
,,,,6.937089501,5.573493958,,
,,,,6.927484055,5.573493958,,
,,,,6.92288798,5.568221569,,
,,,,6.913803533,5.55738163,,
,,,,6.913803533,5.557381153,,
,,,,6.91181376,5.557381153,,
,,,,6.91181376,5.543732643,,
,,,,6.91181376,5.53175211,,
,,,,6.90644134,5.531241894,,
,,,,6.904023983,5.531241417,,
,,,,6.904023983,5.531241417,,
,,,,6.902440302,5.531241417,,
,,,,6.895978108,5.53124094,,
,,,,6.895978108,5.529528618,,
,,,,6.895978108,5.518103123,,
,,,,6.89553772,5.518103123,,
,,,,6.89539114,5.518102646,,
,,,,6.892803912,5.515769958,,
,,,,6.892803912,5.50946331,,
,,,,6.881917135,5.509462833,,
,,,,6.881917135,5.494429588,,
,,,,6.870536185,5.494428635,,
,,,,6.866644928,5.494428635,,
,,,,6.866644928,5.483226299,,
,,,,6.86583456,5.483226299,,
,,,,6.86583456,5.483225346,,
,,,,6.86583456,5.483224869,,
,,,,6.858432349,5.483073711,,
,,,,6.853794544,5.480126858,,
,,,,6.851769461,5.480125904,,
,,,,6.840024027,5.480125904,,
,,,,6.836944151,5.480125427,,
,,,,6.835629261,5.454681396,,
,,,,6.830095972,5.45468092,,
,,,,6.81978489,5.45468092,,
,,,,6.809805953,5.454620838,,
,,,,6.799407061,5.454620838,,
,,,,6.79823101,5.454620361,,
,,,,6.796677924,5.45309639,,
,,,,6.796677924,5.448067188,,
,,,,6.796677924,5.441161633,,
,,,,6.796677924,5.441160679,,
,,,,6.793513592,5.441159725,,
,,,,6.784332235,5.43562603,,
,,,,6.784332235,5.43056345,,
,,,,6.7778601,5.425627708,,
,,,,6.7778601,5.413251877,,
,,,,6.7778601,5.41117382,,
,,,,6.7778601,5.408609867,,
,,,,6.76435667,5.40860796,,
,,,,6.76155001,5.408607006,,
,,,,6.76155001,5.407627583,,
,,,,6.76155001,5.39753437,,
,,,,6.759904686,5.397533417,,
,,,,6.759904686,5.39753294,,
,,,,6.757148017,5.394454479,,
,,,,6.757148017,5.381703854,,
,,,,6.757148017,5.381701946,,
,,,,6.757148017,5.381701946,,
,,,,6.757148017,5.381701946,,
,,,,6.748809957,5.381701946,,
,,,,6.747554115,5.381700993,,
,,,,6.747554115,5.376633644,,
,,,,6.74598378,5.376633167,,
,,,,6.74598378,5.376431465,,
,,,,6.74598378,5.370164394,,
,,,,6.74598378,5.370164394,,
,,,,6.739523283,5.370163441,,
,,,,6.739523283,5.369856358,,
,,,,6.739523283,5.369855881,,
,,,,6.735110163,5.369855881,,
,,,,6.735110163,5.3687253,,
,,,,6.735110163,5.34748888,,
,,,,6.734817223,5.347487926,,
,,,,6.73007919,5.347487926,,
,,,,6.729696975,5.347487926,,
,,,,6.729696975,5.346229553,,
,,,,6.729696975,5.3462286,,
,,,,6.72896623,5.346228123,,
,,,,6.72383529,5.33874464,,
,,,,6.719661354,5.330512524,,
,,,,6.719661354,5.326597691,,
,,,,6.714820857,5.325268269,,
,,,,6.714820857,5.325268269,,
,,,,6.703788742,5.325267315,,
,,,,6.700633969,5.322126865,,
,,,,6.698606528,5.320991516,,
,,,,6.69318069,5.320990562,,
,,,,6.688180709,5.320990086,,
,,,,6.688180709,5.320990086,,
,,,,6.688180709,5.318313599,,
,,,,6.688180709,5.317547798,,
,,,,6.66555233,5.315141678,,
,,,,6.66555233,5.315141678,,
,,,,6.66555233,5.315141201,,
,,,,6.660322744,5.315141201,,
,,,,6.660322744,5.293087482,,
,,,,6.658510726,5.289786339,,
,,,,6.65628789,5.279665947,,
,,,,6.65578982,5.279665947,,
,,,,6.646107326,5.278301716,,
,,,,6.646107326,5.276757717,,
,,,,6.646107326,5.27675724,,
,,,,6.646107326,5.270931721,,
,,,,6.646107326,5.26539278,,
,,,,6.646107326,5.265390396,,
,,,,6.646107326,5.265390396,,
,,,,6.642785641,5.258719444,,
,,,,6.631027348,5.254901886,,
,,,,6.631027348,5.252382278,,
,,,,6.631027348,5.252381802,,
,,,,6.631027348,5.252381325,,
,,,,6.631027348,5.24211216,,
,,,,6.631027348,5.213426113,,
,,,,6.625479817,5.212857246,,
,,,,6.62144217,5.212857246,,
,,,,6.62144217,5.212084293,,
,,,,6.62144217,5.208286285,,
,,,,6.61228214,5.208285332,,
,,,,6.61228214,5.208285332,,
,,,,6.611520288,5.2032938,,
,,,,6.611520288,5.199872971,,
,,,,6.611520288,5.19770956,,
,,,,6.610463226,5.197521687,,
,,,,6.607149004,5.197520733,,
,,,,6.607149004,5.197520256,,
,,,,6.607149004,5.19682312,,
,,,,6.60303821,5.1907897,,
,,,,6.602095617,5.190123081,,
,,,,6.59247919,5.190122604,,
,,,,6.586435646,5.190122604,,
,,,,6.577256183,5.190122604,,
,,,,6.577256183,5.190122604,,
,,,,6.575165246,5.190121651,,
,,,,6.575165246,5.179045677,,
,,,,6.575165246,5.164225101,,
,,,,6.57477929,5.164225101,,
,,,,6.561837088,5.164224625,,
,,,,6.55335089,5.154520988,,
,,,,6.55335089,5.153948784,,
,,,,6.55219521,5.153948784,,
,,,,6.55017602,5.153948307,,
,,,,6.541992684,5.151306152,,
,,,,6.541992684,5.151306152,,
,,,,6.541992684,5.151305676,,
,,,,6.53994592,5.145653725,,
,,,,6.53994592,5.144812107,,
,,,,6.53994592,5.138205528,,
,,,,6.539678889,5.134930134,,
,,,,6.539597829,5.128847599,,
,,,,6.539597829,5.097431183,,
,,,,6.539597829,5.097431183,,
,,,,6.536672188,5.097431183,,
,,,,6.536672188,5.089099407,,
,,,,6.536672188,5.089098454,,
,,,,6.534384239,5.085377693,,
,,,,6.532629394,5.083266735,,
,,,,6.532629394,5.065009594,,
,,,,6.532629394,5.047459602,,
,,,,6.529945317,5.038656235,,
,,,,6.52358454,5.032530308,,
,,,,6.506835074,5.032530308,,
,,,,6.506354226,5.023116589,,
,,,,6.506354226,5.007498741,,
,,,,6.506354226,4.999363899,,
,,,,6.484262914,4.999361992,,
,,,,6.476735536,4.991232872,,
,,,,6.476735536,4.984838009,,
,,,,6.476735536,4.983453274,,
,,,,6.476735536,4.974517345,,
,,,,6.47341185,4.974516869,,
,,,,6.464949694,4.974516392,,
,,,,6.464949694,4.96856308,,
,,,,6.457466859,4.967852116,,
,,,,6.457466859,4.95528698,,
,,,,6.448481366,4.95528698,,
,,,,6.44357993,4.949534893,,
,,,,6.43363997,4.924874783,,
,,,,6.430596235,4.923305511,,
,,,,6.426733416,4.916696548,,
,,,,6.42164046,4.916696072,,
,,,,6.4197188,4.916694164,,
,,,,6.4197188,4.916418076,,
,,,,6.416662024,4.910702705,,
,,,,6.416662024,4.906124115,,
,,,,6.416662024,4.893125057,,
,,,,6.416662024,4.892004967,,
,,,,6.416662024,4.892003536,,
,,,,6.41407782,4.892003536,,
,,,,6.395799724,4.891232491,,
,,,,6.395799724,4.891232491,,
,,,,6.395799724,4.891232491,,
,,,,6.393098248,4.891232491,,
,,,,6.388072318,4.873466492,,
,,,,6.388072318,4.873465061,,
,,,,6.388072318,4.873465061,,
,,,,6.382082763,4.873463631,,
,,,,6.367793038,4.873463631,,
,,,,6.363053205,4.866880894,,
,,,,6.358886944,4.86687994,,
,,,,6.356297134,4.866879463,,
,,,,6.356297134,4.848886967,,
,,,,6.34086025,4.845342159,,
,,,,6.336566632,4.845068455,,
,,,,6.334973501,4.845067978,,
,,,,6.334973501,4.845067978,,
,,,,6.334973501,4.845067501,,
,,,,6.334973501,4.840151787,,
,,,,6.334973501,4.822518826,,
,,,,6.330691975,4.814089775,,
,,,,6.33001233,4.809833527,,
,,,,6.325915571,4.809833527,,
,,,,6.325915571,4.80983305,,
,,,,6.325915571,4.809832573,,
,,,,6.320658335,4.794911861,,
,,,,6.319319916,4.794095039,,
,,,,6.318775542,4.78464222,,
,,,,6.30975255,4.776920319,,
,,,,6.30437604,4.771244526,,
,,,,6.30160276,4.766789436,,
,,,,6.293944322,4.759782791,,
,,,,6.276833803,4.752502441,,
,,,,6.276833803,4.75105381,,
,,,,6.276833803,4.751052856,,
,,,,6.27047794,4.745064735,,
,,,,6.27047794,4.745063782,,
,,,,6.27047794,4.745063782,,
,,,,6.264710606,4.741864204,,
,,,,6.262038903,4.741862297,,
,,,,6.24175935,4.741861343,,
,,,,6.237897878,4.739731789,,
,,,,6.237897878,4.734272003,,
,,,,6.237897878,4.733053684,,
,,,,6.230738935,4.733052731,,
,,,,6.227567434,4.72687006,,
,,,,6.225241506,4.721293926,,
,,,,6.224964663,4.713375568,,
,,,,6.224964663,4.713375568,,
,,,,6.220555491,4.713375568,,
,,,,6.218546372,4.713375568,,
,,,,6.218546372,4.713374615,,
,,,,6.218546372,4.708480835,,
,,,,6.204945931,4.708479881,,
,,,,6.204945931,4.706941128,,
,,,,6.204945931,4.706938267,,
,,,,6.197083367,4.706389427,,
,,,,6.184618497,4.705727577,,
,,,,6.174147513,4.705727577,,
,,,,6.174147513,4.705727577,,
,,,,6.174147513,4.697519302,,
,,,,6.164805935,4.697519302,,
,,,,6.164805935,4.697518349,,
,,,,6.159213943,4.697390556,,
,,,,6.155362267,4.69649744,,
,,,,6.128630575,4.690450668,,
,,,,6.12166377,4.690449238,,
,,,,6.119029152,4.690448761,,
,,,,6.115245916,4.688344955,,
,,,,6.115245916,4.688344955,,
,,,,6.115245916,4.688344955,,
,,,,6.115245916,4.688344955,,
,,,,6.091168136,4.686076164,,
,,,,6.091168136,4.684703827,,
,,,,6.091168136,4.681555748,,
,,,,6.08064478,4.680828571,,
,,,,6.07725763,4.680827618,,
,,,,6.07725763,4.68022871,,
,,,,6.07725763,4.680228233,,
,,,,6.074852336,4.68022728,,
,,,,6.074536746,4.68022728,,
,,,,6.052083196,4.676203728,,
,,,,6.034765298,4.671967506,,
,,,,6.023931416,4.67196703,,
,,,,6.023931416,4.671966076,,
,,,,6.021556843,4.671462059,,
,,,,6.021556843,4.66108942,,
,,,,6.021556843,4.661087036,,
,,,,6.021556843,4.654709339,,
,,,,6.004237123,4.654709339,,
,,,,6.000196229,4.639635563,,
,,,,6.000196229,4.639635563,,
,,,,6.000196229,4.639635563,,
,,,,5.987556227,4.634029388,,
,,,,5.982975039,4.634028912,,
,,,,5.982975039,4.621590137,,
,,,,5.971576738,4.61961031,,
,,,,5.971576738,4.619609833,,
,,,,5.967002977,4.619606972,,
,,,,5.967002977,4.619296074,,
,,,,5.960487022,4.616664886,,
,,,,5.94913379,4.603210926,,
,,,,5.948721425,4.597323895,,
,,,,5.942309498,4.597323418,,
,,,,5.939779089,4.597321987,,
,,,,5.933263336,4.593145847,,
,,,,5.933263336,4.59284544,,
,,,,5.933263336,4.577291012,,
,,,,5.933263336,4.577290058,,
,,,,5.933263336,4.577290058,,
,,,,5.908336248,4.577289104,,
,,,,5.908336248,4.577289104,,
,,,,5.908336248,4.577288151,,
,,,,5.908336248,4.570211887,,
,,,,5.908336248,4.569823742,,
,,,,5.88483406,4.569821835,,
,,,,5.857775941,4.569820881,,
,,,,5.857775941,4.55567503,,
,,,,5.857775941,4.555674076,,
,,,,5.854695757,4.555673599,,
,,,,5.854551373,4.550654888,,
,,,,5.853776495,4.530314445,,
,,,,5.853776495,4.513505936,,
,,,,5.853776495,4.513504982,,
,,,,5.852494716,4.513503551,,
,,,,5.852494716,4.513503551,,
,,,,5.852494716,4.50893259,,
,,,,5.850752537,4.508931637,,
,,,,5.808244479,4.508931637,,
,,,,5.801868536,4.508930206,,
,,,,5.799030886,4.508930206,,
,,,,5.799030886,4.508929729,,
,,,,5.799030886,4.50680542,,
,,,,5.796606096,4.49874258,,
,,,,5.796606096,4.498740673,,
,,,,5.796418006,4.498739719,,
,,,,5.796418006,4.498739719,,
,,,,5.790822728,4.493175507,,
,,,,5.790822728,4.49317503,,
,,,,5.768379595,4.493174553,,
,,,,5.75855158,4.49271059,,
,,,,5.758360562,4.489739418,,
,,,,5.758360562,4.484950066,,
,,,,5.758360562,4.468482971,,
,,,,5.758360562,4.4599967,,
,,,,5.752893522,4.457996368,,
,,,,5.74908941,4.457995892,,
,,,,5.746308235,4.457994461,,
,,,,5.746308235,4.450008869,,
,,,,5.746308235,4.432267189,,
,,,,5.742462689,4.432266712,,
,,,,5.736776353,4.432266235,,
,,,,5.733252797,4.418315887,,
,,,,5.709349986,4.418315411,,
,,,,5.700215615,4.418315411,,
,,,,5.696663804,4.418314457,,
,,,,5.696663804,4.403102398,,
,,,,5.696663804,4.403102398,,
,,,,5.696663804,4.403102398,,
,,,,5.695623066,4.403102398,,
,,,,5.695623066,4.403102398,,
,,,,5.682478867,4.403102398,,
,,,,5.673998463,4.401865005,,
,,,,5.673998463,4.401864052,,
,,,,5.673998463,4.401864052,,
,,,,5.673998463,4.401863575,,
,,,,5.673998463,4.401860237,,
,,,,5.673998463,4.401860237,,
,,,,5.671979093,4.401195526,,
,,,,5.664432199,4.401195526,,
,,,,5.664432199,4.390497684,,
,,,,5.66273764,4.390496731,,
,,,,5.66273764,4.390496254,,
,,,,5.66273764,4.370933056,,
,,,,5.661127973,4.370929718,,
,,,,5.661127973,4.369083881,,
,,,,5.641981542,4.362150192,,
,,,,5.641981542,4.362149239,,
,,,,5.641981542,4.36081934,,
,,,,5.617241126,4.36081934,,
,,,,5.617241126,4.36081934,,
,,,,5.617241126,4.360817909,,
,,,,5.617241126,4.360817432,,
,,,,5.617241126,4.360817432,,
,,,,5.608067155,4.360816479,,
,,,,5.608067155,4.360816002,,
,,,,5.608067155,4.352588177,,
,,,,5.608067155,4.350392818,,
,,,,5.606135612,4.347711563,,
,,,,5.606135612,4.347711563,,
,,,,5.581055275,4.347711086,,
,,,,5.571265602,4.347711086,,
,,,,5.571265602,4.347711086,,
,,,,5.571265602,4.347710609,,
,,,,5.566684357,4.347710609,,
,,,,5.566684357,4.347710609,,
,,,,5.566684357,4.347710609,,
,,,,5.56301577,4.347710609,,
,,,,5.523979178,4.347710609,,
,,,,5.509808064,4.347710609,,
,,,,5.501847753,4.347710609,,
,,,,5.495974693,4.347710609,,
,,,,5.495974693,4.347710609,,
,,,,5.488619575,4.347710609,,
,,,,5.488619575,4.347709179,,
,,,,5.479413391,4.34753418,,
,,,,5.473237343,4.345252991,,
,,,,5.462574127,4.345252037,,
,,,,5.460552173,4.345252037,,
,,,,5.460552173,4.345250607,,
,,,,5.460552173,4.345250607,,
,,,,5.457099963,4.34525013,,
,,,,5.44731355,4.33408308,,
,,,,5.44731355,4.33408308,,
,,,,5.42474784,4.33408308,,
,,,,5.42474784,4.334082127,,
,,,,5.42474784,4.334082127,,
,,,,5.423908379,4.33408165,,
,,,,5.398932213,4.32717371,,
,,,,5.398932213,4.327173233,,
,,,,5.398932213,4.327171803,,
,,,,5.391646053,4.323131084,,
,,,,5.391646053,4.323130608,,
,,,,5.389393318,4.323130608,,
,,,,5.389393318,4.319384575,,
,,,,5.389393318,4.319383144,,
,,,,5.389393318,4.319381237,,
,,,,5.389393318,4.31280756,,
,,,,5.333107776,4.312805176,,
,,,,5.333107776,4.30441761,,
,,,,5.333107776,4.304416656,,
,,,,5.318767647,4.303322315,,
,,,,5.318767647,4.292615414,,
,,,,5.318767647,4.292615414,,
,,,,5.307290865,4.292614937,,
,,,,5.307290865,4.292613983,,
,,,,5.307290865,4.292613983,,
,,,,5.303000976,4.292613983,,
,,,,5.290853497,4.292613983,,
,,,,5.290853497,4.292613506,,
,,,,5.290853497,4.292613506,,
,,,,5.283753941,4.292613029,,
,,,,5.279894623,4.292612553,,
,,,,5.275998674,4.284368992,,
,,,,5.275998674,4.271440983,,
,,,,5.267226188,4.271440029,,
,,,,5.267226188,4.271439075,,
,,,,5.267226188,4.268809795,,
,,,,5.267226188,4.268809795,,
,,,,5.263647154,4.268809319,,
,,,,5.262875456,4.266496181,,
,,,,5.222839068,4.266496181,,
,,,,5.20170055,4.266495705,,
,,,,5.193370403,4.266373634,,
,,,,5.189906667,4.266373634,,
,,,,5.180872456,4.266373634,,
,,,,5.175870499,4.266372204,,
,,,,5.153407583,4.266371727,,
,,,,5.153407583,4.257259369,,
,,,,5.137343708,4.257258415,,
,,,,5.130358725,4.257258415,,
,,,,5.12649126,4.24060154,,
,,,,5.12649126,4.213102341,,
,,,,5.12649126,4.20912838,,
,,,,5.12649126,4.20912838,,
,,,,5.12649126,4.20912838,,
,,,,5.12649126,4.20912838,,
,,,,5.11612531,4.208639622,,
,,,,5.114858954,4.208639622,,
,,,,5.111667481,4.208639145,,
,,,,5.111667481,4.194223404,,
,,,,5.09660682,4.194222927,,
,,,,5.09077352,4.194222927,,
,,,,5.09077352,4.194222927,,
,,,,5.09077352,4.194222927,,
,,,,5.09077352,4.194221973,,
,,,,5.09077352,4.194221973,,
,,,,5.083698274,4.194221497,,
,,,,5.07812678,4.194221497,,
,,,,5.07812678,4.194221497,,
,,,,5.07812678,4.194220543,,
,,,,5.071911761,4.174816608,,
,,,,5.068169121,4.174816132,,
,,,,5.053024923,4.167471409,,
,,,,5.03772864,4.166328907,,
,,,,5.03772864,4.166328907,,
,,,,5.03772864,4.16632843,,
,,,,5.03772864,4.16632843,,
,,,,5.03772864,4.16632843,,
,,,,5.03772864,4.165599346,,
,,,,5.034458225,4.163315296,,
,,,,5.034458225,4.156899929,,
,,,,5.033782026,4.156898022,,
,,,,5.032769899,4.156898022,,
,,,,5.027939374,4.147140026,,
,,,,5.027939374,4.147138119,,
,,,,5.027939374,4.147137642,,
,,,,5.027143609,4.147135735,,
,,,,5.010012857,4.142510414,,
,,,,5.010012857,4.139482975,,
,,,,5.010012857,4.134428978,,
,,,,5.010012857,4.127820492,,
,,,,5.00550049,4.105000973,,
,,,,4.992342005,4.097210884,,
